,"sqrt(cos(Add(Mul(Add(Pow(Abs(Mul(sqrt(Mul(Add(Symbol('var_netmargin'),Mul(Integer(-1),Symbol('var_divyield'))),Pow(Pow(Symbol('var_roic'),2),Integer(-1)))),Pow(Pow(Mul(Pow(Symbol('var_invcapavg'),3),Pow(sin(Symbol('var_roe')),Integer(-1))),Integer(-1)),Integer(-1)))),Integer(-1)),Mul(Integer(-1),Add(Add(Mul(Pow(Pow(Mul(Symbol('var_roe'),Pow(Symbol('var_netmargin'),Integer(-1))),2),3),Pow(sin(Pow(Symbol('var_grossmargin'),3)),3)),Mul(Integer(-1),sqrt(cos(Mul(Add(Symbol('var_investments'),Mul(Integer(-1),Symbol('var_opex'))),Mul(Symbol('var_ebitda'),Pow(Symbol('var_cor'),Integer(-1)))))))),Mul(Integer(-1),sqrt(Pow(Pow(Pow(Mul(Symbol('var_debtusd'),Symbol('var_debtusd')),Integer(-1)),Integer(-1)),3)))))),Pow(sqrt(Add(sqrt(Pow(Add(log(Add(Symbol('var_de'),Mul(Integer(-1),Symbol('var_tbvps')))),Mul(Integer(-1),log(Pow(Symbol('var_divyield'),3)))),Integer(-1))),Mul(Integer(-1),sin(Pow(cos(Mul(Abs(Symbol('var_grossmargin')),Pow(log(Symbol('var_tbvps')),Integer(-1)))),Integer(-1)))))),Integer(-1))),Add(Add(sin(Mul(Pow(Mul(Abs(cos(Symbol('var_rnd'))),Pow(cos(Abs(Symbol('var_ebit'))),Integer(-1))),3),sqrt(cos(Mul(sqrt(Symbol('var_workingcapital')),Mul(Symbol('var_assetturnover'),Symbol('var_ros'))))))),Mul(Integer(-1),sin(Mul(sin(cos(sin(log(Symbol('var_taxexp'))))),Pow(Add(Add(Abs(Mul(Symbol('var_assetturnover'),Pow(Symbol('var_ros'),Integer(-1)))),Mul(Integer(-1),cos(Pow(Symbol('var_assetsavg'),3)))),Mul(Integer(-1),cos(Mul(Pow(Symbol('var_debtc'),2),Add(Symbol('var_payoutratio'),Symbol('var_liabilitiesnc')))))),Integer(-1)))))),log(Pow(Abs(Mul(Add(Abs(Add(Symbol('var_assetsavg'),Mul(Integer(-1),Symbol('var_rnd')))),Mul(Integer(-1),Pow(Pow(Symbol('var_bvps'),3),Integer(-1)))),sin(sin(sqrt(Symbol('var_opex')))))),3))))))","sqrt(sqrt(sqrt(sqrt(Mul(sin(sin(Pow(Symbol('var_tbvps'),3))),Pow(Add(sin(Symbol('var_bvps')),sin(Symbol('var_netmargin'))),2))))))","sqrt(sqrt(Abs(Mul(log(sqrt(Pow(sqrt(Pow(cos(cos(sin(Pow(Symbol('var_payoutratio'),3)))),2)),3))),Pow(Mul(sin(Pow(sin(Add(Add(sqrt(Add(cos(Symbol('var_liabilitiesnc')),Mul(Integer(-1),Mul(Symbol('var_ebitdamargin'),Pow(Symbol('var_netmargin'),Integer(-1)))))),Mul(Integer(-1),log(Add(cos(Symbol('var_invcapavg')),Mul(Integer(-1),Add(Symbol('var_workingcapital'),Mul(Integer(-1),Symbol('var_ros')))))))),Mul(Integer(-1),Add(Mul(Add(Mul(Symbol('var_liabilities'),Pow(Symbol('var_payoutratio'),Integer(-1))),Mul(Integer(-1),Add(Symbol('var_ev'),Symbol('var_ebitdamargin')))),Pow(sqrt(Pow(Symbol('var_roic'),3)),Integer(-1))),Pow(Abs(sqrt(Symbol('var_opex'))),3))))),3)),Pow(sin(Abs(Pow(sin(Add(Add(log(Add(Symbol('var_shareswa'),Mul(Integer(-1),Symbol('var_bvps')))),sin(Mul(Symbol('var_ebitdamargin'),Symbol('var_de')))),Mul(Integer(-1),Mul(Pow(Mul(Symbol('var_opex'),Symbol('var_debtc')),2),Pow(sqrt(sqrt(Symbol('var_de'))),Integer(-1)))))),2))),Integer(-1))),Integer(-1))))))",var_ev,var_liabilitiesnc
633,0.0,0.7503686,0.1707102,9.36958e-14,2.750381e-18
634,0.0,0.7700611,0.20860967,1.3744359e-11,1.3357629e-14
635,0.0,0.75195754,0.1646793,1.4946202e-12,5.569819e-18
636,0.0,0.78465563,0.19468454,6.474258e-12,1.3667369e-16
637,0.5352435,0.7796867,0.22181903,6.0998997e-12,2.2638446e-15
638,0.0,0.7547049,0.16464594,1.9531197e-12,1.0196389e-15
639,0.0,0.7644286,0.18135123,1.6903536e-11,7.213857e-15
640,0.0,0.78163296,0.20624492,1.1089244e-13,1.41117e-17
641,0.0,0.7613179,0.17549908,2.0350055e-14,0.0
642,0.0,0.77187204,0.19502905,1.9500082e-11,5.489301e-15
643,0.0,0.7656872,0.24052404,-1.6998647e-14,8.1725603e-17
644,0.76145136,0.77766424,0.22541252,3.94832e-11,3.1778213e-14
645,0.0,0.7716089,0.17991576,4.583707e-13,3.6054995e-16
646,0.0,0.7641898,0.17068723,1.5279049e-11,1.4024443e-15
647,0.0,0.774617,0.1861369,2.841396e-12,1.8550189e-15
648,0.0,0.75992304,0.13075615,2.719083e-11,7.40555e-15
649,0.0,0.7490905,0.15650384,3.434299e-13,2.338537e-17
650,0.0,0.7654441,0.19140401,1.2866036e-12,6.6939267e-16
651,0.0,0.77450573,0.21240202,1.6095394e-12,1.9040043e-15
652,0.0,0.74264604,0.14352906,4.386691e-13,2.2884123e-18
653,0.0,0.76467794,0.21483138,1.09110854e-13,3.896183e-17
654,0.0,0.7590318,0.19768374,2.2016494e-13,8.117791e-17
655,0.99927264,0.81454045,0.30368683,1.1389464e-12,0.0
656,0.0,0.7501385,0.16090645,3.813322e-12,5.971303e-17
657,0.0,0.7745218,0.16703624,1.5572694e-13,8.272182e-18
658,0.0,0.762797,0.21347877,1.0853728e-13,3.941022e-18
659,0.0,0.76336336,0.19806814,1.857035e-12,9.467144e-16
660,0.0,0.75457716,0.16464444,9.76698e-14,5.6745955e-18
661,0.0,0.76241004,0.18307467,1.5014489e-12,2.7218056e-16
662,0.0,0.7454906,0.15288007,4.9273482e-14,4.4136733e-17
663,0.0,0.80725485,0.2873612,7.362232e-14,3.1031513e-18
664,0.0,0.7623205,0.17764306,2.1054351e-13,0.0
665,0.0,0.76129526,0.181322,1.33968305e-11,1.3343277e-16
666,0.0,0.7500092,0.18164833,3.605541e-13,2.6367064e-17
667,0.0,0.7770689,0.19679417,1.8053088e-12,1.0875316e-15
668,0.0,0.7499297,0.19582568,4.7842893e-13,5.3873177e-19
669,0.0,0.7784366,0.29606685,5.793343e-14,2.237691e-17
670,0.0,0.76934993,0.17572181,4.376369e-12,8.2417365e-16
671,0.0,0.76304334,0.17960583,2.8419719e-12,1.383525e-17
672,0.0,0.76106626,0.1901953,1.061035e-12,2.260313e-17
673,0.0,0.755627,0.38465697,5.3492307e-13,4.9578294e-18
674,0.0,0.77497977,0.20525034,1.306779e-11,5.2616814e-15
675,0.0,0.78030515,0.22961414,4.787161e-12,5.8381255e-15
676,0.0,0.7486474,0.23589978,4.9087687e-14,0.0
677,0.0,0.7586631,0.16463682,2.2753346e-11,1.1777584e-16
678,0.0,0.76056355,0.17314477,1.9297014e-13,1.2535069e-17
679,0.0,0.78085196,0.2113489,2.4255958e-11,1.2364569e-14
680,0.0,0.7338795,0.16968305,3.044655e-14,0.0
681,0.0,0.7676557,0.18752164,4.8702934e-12,6.2245767e-16
682,0.0,0.75706786,0.16786265,3.1726954e-14,3.8433897e-21
683,0.0,0.782587,0.15686765,2.716054e-13,2.574166e-18
684,0.0,0.78385836,0.21918064,2.2351962e-11,8.062308e-15
685,0.0,0.778348,0.21178465,3.2928486e-11,2.1448207e-14
686,0.0,0.7588697,0.24104354,6.7035145e-12,2.649491e-15
687,0.0,0.7737718,0.2073893,2.056716e-12,1.3959315e-16
688,0.0,0.764712,0.18759514,2.2217412e-12,6.183214e-16
689,0.0,0.77490073,0.22095354,1.0888066e-14,5.0182664e-19
690,0.0,0.76743245,0.19963355,2.1614984e-12,9.007914e-17
691,0.0,0.75744456,0.16463387,5.2909565e-12,5.350741e-16
692,0.0,0.8126614,0.27564794,5.6403182e-14,0.0
693,0.0,0.7611798,0.18886933,2.8368876e-13,1.8312061e-16
694,0.0,0.76432174,0.18770128,5.9124945e-12,5.560294e-15
695,0.0,0.75881034,0.16787295,3.8626797e-12,1.3811795e-16
696,0.0,0.76914024,0.19777212,1.1179857e-12,2.3377047e-17
697,0.0,0.7601857,0.18461265,4.8630455e-14,1.1366896e-17
698,0.0,0.7673846,0.20373237,1.8572182e-12,8.4607675e-16
699,0.0,0.7678375,0.13359675,1.5321551e-13,0.0
700,0.0,0.75499374,0.18540621,1.5661914e-12,1.5740276e-15
701,0.0,0.7685298,0.20212652,5.3400366e-12,1.04154903e-16
702,0.0,0.7685938,0.18611729,9.021132e-14,2.993748e-17
703,0.0,0.73870623,0.17570502,4.933628e-14,1.3994796e-17
704,0.0,0.7719058,0.20407021,9.078943e-13,5.770085e-17
705,0.0,0.77527434,0.18627243,4.0803207e-12,8.654413e-16
706,0.0,0.7690183,0.20938343,2.9295726e-12,1.0830071e-15
707,0.0,0.76166326,0.16466753,3.3472697e-12,1.3880493e-15
708,0.0,0.7578431,0.17756002,2.3140296e-12,1.1414677e-16
709,0.0,0.7741351,0.23338942,8.7008753e-13,0.0
710,0.0,0.77919924,0.21294658,1.6559752e-11,5.924392e-15
711,0.0,0.78266716,0.17414582,4.2203667e-13,9.0024376e-17
712,0.0,0.7506071,0.17846178,2.6422674e-14,9.883726e-19
713,0.0,0.76679903,0.19030295,2.5417715e-11,5.2602525e-15
714,0.99990743,0.84429806,0.3799638,5.4549965e-11,2.0286095e-12
715,0.0,0.77826345,0.20845395,1.1491723e-12,7.546045e-17
716,0.0,0.7792516,0.27673087,2.6067382e-12,2.5374328e-16
717,0.0,0.7482976,0.18230592,1.7382836e-12,8.6108353e-16
718,0.0,0.7731655,0.20518935,5.984381e-12,4.643143e-16
719,0.0,0.7627141,0.18130921,3.3717033e-12,9.020297e-16
720,0.0,0.7799691,0.21516837,1.3537089e-12,2.3374667e-17
721,0.0,0.77376324,0.1813664,1.8407203e-12,1.1390721e-15
722,0.0,0.7732844,0.21244657,2.610175e-11,1.5808857e-14
723,0.0,0.76264274,0.18885885,1.4628832e-13,1.4297218e-17
724,0.0,0.77961624,0.3115472,2.986822e-12,2.5125576e-15
725,0.0,0.76731473,0.19314405,1.5452806e-11,8.91314e-15
726,0.0,0.7761584,0.21514508,1.7661952e-11,6.6493234e-15
727,0.0,0.7526648,0.16092427,1.2861707e-12,6.6991666e-16
728,0.0,0.76512784,0.195813,1.0101521e-12,1.6308688e-16
729,0.0,0.74966323,0.17922819,2.129187e-13,2.2260226e-17
730,0.0,0.76461774,0.16082875,1.7002213e-12,1.0389535e-15
731,0.0,0.7458958,0.15654011,3.968258e-14,1.1906411e-18
732,0.8666768,0.7928893,0.23608367,1.06316486e-13,2.0357582e-17
733,0.96116287,0.81050104,0.24805735,7.0225936e-14,4.0975676e-19
734,0.0,0.7717865,0.2535092,1.481122e-11,3.3552265e-15
735,0.0,0.7548279,0.15649739,4.97369e-13,3.3904934e-19
736,0.0,0.7671578,0.19585864,7.033909e-13,3.961263e-16
737,0.0,0.760272,0.17559935,1.0046782e-12,7.61765e-16
738,0.0,0.7750231,0.25542456,1.1561871e-12,3.5858777e-16
739,0.0,0.7755426,0.20602445,1.4697299e-11,9.234136e-15
740,0.0,0.7432968,0.16457923,3.0099106e-14,1.9717016e-18
741,0.0,0.7485424,0.17562339,1.9527237e-14,1.7383361e-19
742,0.0,0.7567613,0.17548023,2.5759616e-12,8.556185e-17
743,0.0,0.7796895,0.29293284,1.2225355e-12,1.7602438e-16
744,0.99935585,0.783226,0.22701466,6.7134232e-12,5.5793446e-15
745,0.0,0.7756954,0.21237285,6.975718e-12,1.3815795e-15
746,0.0,0.7664403,0.19407372,1.068218e-13,1.5406897e-18
747,0.0,0.751047,0.15648232,6.8117907e-13,7.053358e-17
748,0.0,0.754053,0.2610614,6.849506e-14,0.0
749,0.0,0.7527175,0.16591008,3.2261774e-14,1.34222495e-17
750,0.0,0.7748505,0.20456424,2.2878754e-11,8.953621e-15
751,0.0,0.7544948,0.18680303,1.5894398e-13,1.8566858e-16
752,0.0,0.7598053,0.17956749,4.880901e-13,9.803263e-17
753,0.0,0.77646923,0.1902061,9.8940564e-11,5.066892e-14
754,0.0,0.7569377,0.19785035,1.202843e-14,7.805843e-18
755,0.0,0.7687436,0.19680135,1.9585791e-12,7.544545e-16
756,0.0,0.7474628,0.14342955,4.458797e-13,1.8659965e-16
757,0.0,0.75789696,0.16462009,1.5285529e-12,5.715077e-19
758,0.0,0.75657195,0.18138936,4.6231454e-13,2.5879775e-17
759,0.0,0.76098514,0.13223498,3.977661e-14,0.0
760,0.0,0.7608025,0.1647226,3.7878476e-13,4.761445e-16
761,0.0,0.78137964,0.21350314,7.9883e-14,8.572616e-18
762,0.0,0.7738369,0.17743632,3.5404997e-12,1.7907004e-16
763,0.0,0.77731985,0.15641768,9.9954475e-14,3.2777826e-18
764,0.0,0.79922044,0.23066656,7.0075076e-14,4.167244e-19
765,0.0,0.7747908,0.1997201,5.458676e-13,5.690193e-16
766,0.0,0.78809136,0.25690275,-9.161055e-14,0.0
767,0.0,0.757011,0.2933733,2.3333293e-14,5.4007482e-18
768,0.0,0.7685806,0.19870226,8.685315e-14,7.334366e-17
769,0.0,0.7651642,0.118641295,1.13965164e-10,2.1581561e-14
770,0.0,0.78219444,0.21304597,9.5471365e-12,1.3804293e-14
771,0.0,0.76427674,0.17954679,8.074051e-14,0.0
772,0.0,0.76502234,0.17811398,9.175012e-13,2.0052777e-17
773,0.0,0.76704,0.22300287,7.4847883e-14,1.012283e-17
774,0.0,0.7828649,0.20865512,1.7918347e-11,1.0106162e-14
775,0.0,0.7907737,0.47655225,1.31353185e-14,1.6668975e-20
776,0.0,0.75186497,0.1294391,4.6970526e-12,4.7723276e-15
777,0.0,0.76535827,0.19301979,1.9810529e-13,2.988271e-16
778,0.90350074,0.766784,0.18884665,2.2704673e-11,3.0147033e-15
779,0.0,0.7446944,0.15101072,2.2764318e-13,3.3661804e-17
780,0.0,0.7568371,0.16091344,4.011473e-15,1.3841679e-16
781,0.0,0.7719121,0.20131376,1.4234259e-12,1.1091251e-15
782,0.0,0.7674328,0.18136819,2.2029415e-11,1.715952e-14
783,0.0,0.7688174,0.19589272,3.2534405e-12,2.1595753e-15
784,0.0,0.73506504,0.17415446,1.8547486e-12,7.1614444e-16
785,0.0,0.7406788,0.1969474,5.838745e-14,5.4698054e-18
786,0.0,0.77455384,0.20994134,8.207042e-12,3.2190174e-15
787,0.0,0.799981,0.19799061,1.5812173e-13,3.9473403e-17
788,0.0,0.763883,0.17951421,4.3080596e-12,2.8727813e-15
789,0.0,0.7632243,0.15639368,3.3031484e-11,5.861526e-15
790,0.0,0.76917726,0.17336582,1.060947e-13,9.8215985e-17
791,0.0,0.7451015,0.18662046,5.604825e-14,1.2423149e-17
792,0.0,0.7757921,0.20143498,1.8515016e-12,4.083375e-16
793,0.0,0.766992,0.18897267,8.5485585e-13,5.3793167e-16
794,0.0,0.762601,0.18898048,2.624375e-12,3.4435722e-16
795,0.0,0.7658956,0.18856236,4.1850664e-12,2.0955284e-15
796,0.0,0.7715253,0.29022902,3.8854862e-13,0.0
797,0.0,0.76824826,0.19870086,8.5603557e-13,5.9155815e-17
798,0.0,0.7579441,0.16463222,3.393076e-14,3.2135712e-18
799,0.0,0.76492345,0.16079591,9.8073954e-14,4.8816693e-18
800,0.0,0.7507282,0.24084276,1.4641427e-13,1.3528064e-17
801,0.0,0.7655434,0.18304041,6.1390525e-11,8.4490274e-15
802,0.0,0.7592059,0.18081829,2.921206e-14,1.5459284e-17
803,0.0,0.7324335,0.14351077,8.869676e-15,2.980651e-19
804,0.0,0.75748545,0.16087842,9.20513e-13,1.1001619e-18
805,0.0,0.7550889,0.19634797,2.4795468e-13,1.0874363e-16
806,0.0,0.77437645,0.1967909,3.8937924e-12,1.8399311e-15
807,0.0,0.77345514,0.21102768,5.056773e-13,1.0942468e-16
808,0.0,0.7640988,0.18613096,1.907979e-12,2.518206e-17
809,0.0,0.7686182,0.1889229,2.5493871e-11,4.845783e-15
810,0.0,0.77936536,0.20801398,7.124306e-12,6.2394357e-15
811,0.0,0.7810483,0.21625042,4.9377607e-12,3.5197256e-15
812,0.0,0.76743627,0.2849455,1.9212584e-13,2.6027416e-18
813,0.0,0.7717552,0.19489379,1.3486846e-10,1.0958661e-14
814,0.0,0.7882893,0.2371447,5.0602716e-12,2.0498625e-15
815,0.0,0.7920329,0.25217354,5.24062e-13,4.8985358e-17
816,0.0,0.8678799,0.42678475,4.5167062e-10,1.9305417e-11
817,0.0,0.74238676,0.16091408,8.469204e-14,5.1435695e-18
818,0.0,0.75462866,0.1646871,5.1850793e-14,1.5759326e-17
819,0.0,0.7642959,0.214796,5.39604e-13,5.90558e-19
820,0.0,0.7688089,0.19482036,7.963906e-13,8.076833e-17
821,0.0,0.7545899,0.2268389,1.6530358e-13,1.4287693e-18
822,0.0,0.74877036,0.16100286,2.026876e-14,4.857068e-18
823,0.0,0.75999504,0.17954837,2.1316414e-13,6.288252e-17
824,0.0,0.76164126,0.17760418,3.5267218e-13,4.1948668e-17
825,0.49948716,0.76147765,0.21061006,6.2090395e-14,0.0
826,0.0,0.7704322,0.20597194,2.4987568e-12,3.289027e-16
827,0.64810854,0.7656882,0.2428496,1.9510298e-13,3.983885e-18
828,0.0,0.7551961,0.15095586,9.250138e-15,0.0
829,0.0,0.7580638,0.17316175,5.3667626e-12,1.130466e-16
830,0.0,0.7621191,0.19892094,1.2944954e-14,1.7502424e-20
831,0.0,0.76786804,0.19566865,2.7930089e-12,3.1030489e-15
832,0.0,0.7413523,0.26113814,1.1677418e-13,5.383386e-18
833,0.0,0.7757177,0.19367984,1.8738252e-11,3.450716e-15
834,0.0,0.7686917,0.19139801,1.2506006e-12,7.4892276e-16
835,0.0,0.7603823,0.17064644,1.8249284e-12,0.0
836,0.0,0.7647792,0.18750088,9.315211e-14,4.2465405e-17
837,0.0,0.7383098,0.1202234,1.195753e-13,2.2729989e-17
838,0.0,0.76834905,0.19064547,4.5110207e-14,1.1800968e-18
839,0.0,0.7701428,0.21914935,6.749255e-12,3.556893e-15
840,0.0,0.77032524,0.19016145,1.7314311e-11,3.383802e-15
841,0.0,0.7557906,0.16460966,1.0335196e-11,1.38924e-16
842,0.0,0.7645213,0.21189344,4.9987212e-14,4.7220826e-17
843,0.0,0.7593596,0.17318428,2.713984e-13,2.3238933e-17
844,0.0,0.76751196,0.19015704,2.1593942e-11,3.3942798e-15
845,0.0,0.7667604,0.19265193,5.7465404e-12,4.684125e-16
846,0.0,0.74169433,0.16095348,2.8511796e-14,3.4528592e-19
847,0.0,0.776417,0.20385168,2.5506693e-12,1.3887638e-15
848,0.0,0.77431095,0.20139816,2.0571618e-13,3.2599755e-18
849,0.0,0.75346255,0.15649547,3.1790838e-13,8.9555265e-17
850,0.0,0.7361276,0.15360883,9.3229434e-14,8.460696e-18
851,0.0,0.75518227,0.16464627,1.5318909e-12,1.1061866e-15
852,0.0,0.7533591,0.15093285,1.0316968e-12,8.09636e-20
853,0.0,0.75906825,0.1678698,3.4445458e-13,3.0385637e-16
854,0.0,0.753596,0.17752568,3.3582648e-12,9.096141e-16
855,0.0,0.75360614,0.18467401,2.4409541e-12,9.903753e-16
856,0.0,0.7626223,0.20039222,4.2996704e-13,3.195255e-17
857,0.0,0.75900847,0.18640134,3.3990852e-13,1.3488535e-16
858,0.0,0.7755404,0.22732255,5.008703e-14,6.685926e-17
859,0.0,0.75323933,0.16088131,5.9195826e-14,4.3577467e-19
860,0.0,0.7626956,0.21109132,2.421613e-14,5.122138e-18
861,0.0,0.75255513,0.17555621,1.7698055e-13,6.253247e-18
862,0.0,0.7639624,0.18144411,4.493281e-12,4.953067e-16
863,0.0,0.7593356,0.16783498,1.4051515e-11,8.3152e-15
864,0.0,0.74513805,0.13156246,4.7436523e-13,2.9800652e-18
865,0.0,0.76384276,0.2612027,1.4578608e-14,3.3978969e-18
866,0.0,0.7630722,0.15077215,3.3631414e-11,4.6896974e-15
867,0.0,0.7731835,0.1880875,1.4841665e-12,1.4205062e-15
868,0.0,0.7751337,0.19031732,2.395887e-11,3.1832006e-15
869,0.0,0.77979,0.2390716,5.25858e-13,1.684519e-17
870,0.0,0.76737916,0.25389183,1.684135e-13,8.565472e-18
871,0.0,0.76671356,0.19255292,2.151697e-11,8.431644e-15
872,0.0,0.75110734,0.15098923,2.6256593e-13,2.3538974e-17
873,0.0,0.76679206,0.19261207,2.2419254e-12,8.280076e-16
874,0.0,0.76517045,0.19618212,1.7694457e-14,5.1595242e-20
875,0.0,0.7613826,0.21631786,1.3300831e-13,1.0561701e-16
876,0.0,0.7659182,0.21450761,8.093477e-14,2.798602e-16
877,0.0,0.7589503,0.26698747,6.250671e-14,4.372034e-18
878,0.0,0.77812606,0.26655155,1.0618205e-13,0.0
879,0.0,0.7530073,0.23916425,3.1242187e-14,1.0957685e-17
880,0.0,0.7753591,0.2080493,9.547773e-12,6.756412e-15
881,0.0,0.7639222,0.17119142,3.6986313e-11,2.2769821e-14
882,0.0,0.74994665,0.17338249,1.0530319e-12,4.0059118e-16
883,0.0,0.76126784,0.17543545,5.8112884e-14,9.45369e-19
884,0.0,0.7452313,0.28491488,6.921288e-14,9.406065e-19
885,0.0,0.7648043,0.1901887,4.894219e-13,1.6312736e-16
886,0.0,0.76431143,0.1902657,2.2382015e-11,4.879009e-15
887,0.0,0.7635299,0.1879275,2.5256515e-14,4.1169987e-18
888,0.0,0.77142274,0.18710631,2.1492211e-13,5.441968e-16
889,0.0,0.7557768,0.15632203,1.5289054e-12,1.4187203e-15
890,0.0,0.7667706,0.19480278,1.1023402e-12,4.7482766e-16
891,0.0,0.7558025,0.1876554,1.9292527e-13,8.563567e-17
892,0.0,0.76180077,0.18306081,4.088843e-12,1.9313937e-15
893,0.0,0.7505615,0.21098846,6.5961966e-14,8.789313e-18
894,0.0,0.7602415,0.1213196,9.897997e-14,1.1906411e-17
895,0.0,0.76493824,0.19040307,2.557859e-13,2.3886165e-16
896,0.0,0.79540676,0.19963443,1.0430037e-12,2.5985504e-16
897,0.0,0.7676591,0.18889642,2.296564e-13,3.1301954e-17
898,0.0,0.75554025,0.1678749,6.447085e-14,2.2170128e-17
899,0.0,0.7632555,0.15639035,2.1015002e-11,3.5593027e-15
900,0.0,0.7799336,0.18506688,1.3994374e-12,7.011519e-16
901,0.0,0.7742534,0.3266956,7.832115e-12,4.990668e-16
902,0.0,0.77789736,0.20741278,2.8616662e-10,5.538148e-14
903,0.0,0.77560085,0.2080833,1.8583997e-12,1.2434342e-16
904,0.0,0.78841364,0.28149912,2.7765258e-12,8.0379223e-16
905,0.0,0.75895405,0.1609311,2.5276335e-12,3.9719786e-18
906,0.0,0.77184165,0.1875772,9.9975896e-12,3.5171538e-15
907,0.0,0.78518033,0.25626552,1.0536589e-12,1.4325222e-15
908,0.0,0.76368684,0.18407838,5.7343683e-12,9.3151e-17
909,0.0,0.7820938,0.18231213,4.7109376e-13,7.64844e-17
910,0.0,0.76066834,0.16092142,6.140447e-14,0.0
911,0.81066734,0.78559774,0.22612976,5.6701976e-11,3.721706e-14
912,0.0,0.7648137,0.18888217,2.113765e-13,1.7152376e-17
913,0.0,0.7531414,0.22582921,1.3856967e-13,0.0
914,0.0,0.7680271,0.35158148,4.1855522e-13,1.1846165e-16
915,0.0,0.7787465,0.2093684,7.608931e-12,5.057129e-15
916,0.0,0.73455846,0.17112374,1.4926828e-14,0.0
917,0.0,0.7756627,0.17407231,2.2113599e-13,7.2248105e-17
918,0.0,0.76984644,0.19248372,9.157526e-13,5.575058e-17
919,0.0,0.74431604,0.15646721,4.49907e-14,1.87877e-17
920,0.0,0.7722551,0.20597638,1.6179825e-12,2.1305333e-15
921,0.9963901,0.78958005,0.22499721,5.596377e-12,3.2194937e-15
922,0.0,0.72569454,0.12636288,1.2740397e-13,6.1556147e-18
923,0.0,0.75414485,0.16468123,3.9520533e-13,9.337246e-17
924,0.0,0.8137383,0.20013918,5.641744e-15,2.2264989e-18
925,0.0,0.7720125,0.2013379,1.9306405e-12,3.8845617e-16
926,0.8247984,0.77881867,0.22259125,1.6712365e-13,0.0
927,0.0,0.7948614,0.24632047,5.9321597e-15,5.3605045e-20
928,0.0,0.74656963,0.15653552,4.781934e-13,1.6514193e-17
929,0.92188656,0.7900071,0.22461471,1.913528e-11,8.810744e-15
930,0.0,0.779278,0.20076537,6.44427e-13,1.4122409e-18
931,0.0,0.7463701,0.15093172,5.186347e-13,1.4382945e-17
932,0.9035006,0.7688681,0.19383457,4.3793313e-11,2.9646963e-14
933,0.0,0.75429904,0.214478,4.975438e-13,2.1251515e-16
934,0.0,0.7656725,0.19254872,7.009404e-13,6.1649017e-17
935,0.0,0.7474916,0.13144167,1.4204734e-14,2.1513646e-18
936,0.0,0.7463069,0.16092451,2.0390174e-14,1.0282377e-17
937,0.0,0.7691903,0.21966769,4.4970256e-13,1.3172301e-16
938,0.0,0.76979274,0.20302895,4.663518e-13,1.1472541e-16
939,0.0,0.78583026,0.19734935,4.702925e-14,8.6102735e-18
940,0.0,0.74966264,0.1535936,2.805962e-13,1.0972234e-16
941,0.0,0.7660075,0.19255105,2.4471905e-12,1.7329805e-15
942,0.0,0.7759254,0.2053705,4.1502904e-12,1.9657485e-15
943,0.0,0.76166904,0.19016647,4.961267e-13,1.5780758e-17
944,0.0,0.75870544,0.18617326,4.6540164e-13,1.0288092e-16
945,0.88702434,0.7790384,0.22092511,2.2933894e-12,1.0336717e-15
946,0.9758165,0.7795087,0.22949056,1.5286763e-11,5.0020785e-15
947,0.0,0.7761843,0.2463449,1.1574025e-12,1.1182501e-15
948,0.0,0.7614402,0.2080894,1.8471765e-13,3.153532e-17
949,0.86971414,0.80374014,0.27390808,5.5562703e-12,1.5223276e-15
950,0.0,0.75549525,0.16463369,1.9614166e-14,2.4086907e-19
951,0.0,0.7609906,0.1830962,5.88874e-13,1.7724122e-16
952,0.5909759,0.7825864,0.22325622,9.26956e-12,8.4487894e-15
953,0.0,0.7698656,0.19485301,4.6187734e-13,1.1079392e-16
954,0.0,0.8007487,0.3489411,2.4032034e-14,0.0
955,0.0,0.74260306,0.15098257,6.5820483e-13,6.5247133e-19
956,0.0,0.76386976,0.17333858,2.2575128e-12,4.6547134e-17
957,0.0,0.7761526,0.19965017,3.765495e-11,6.4023155e-15
958,0.0,0.7509137,0.14355011,4.2659713e-14,2.8575386e-19
959,0.0,0.76500523,0.20827924,2.0680337e-12,1.4945642e-16
960,0.0,0.7599807,0.23594117,1.2914374e-13,7.2533855e-18
961,0.0,0.76467854,0.19015865,5.678848e-13,2.35485e-17
962,0.0,0.7655035,0.1967929,9.828824e-13,4.4489496e-17
963,0.78045505,0.7745999,0.21916035,7.074324e-13,1.7192858e-17
964,0.0,0.77671397,0.1915349,1.7138764e-10,2.5058233e-14
965,0.0,0.7803921,0.20395738,5.305743e-13,1.199309e-19
966,0.0,0.767051,0.19869417,4.3517306e-13,1.9659866e-17
967,0.0,0.75424224,0.15660584,6.6081756e-14,1.8266816e-17
968,0.0,0.771184,0.3060013,3.3603446e-12,4.288203e-17
969,0.0,0.7486727,0.16465291,5.2012797e-14,9.820823e-18
970,0.0,0.76861566,0.1876615,9.403997e-13,0.0
971,0.0,0.775956,0.17033933,3.415839e-14,3.5576356e-18
972,0.0,0.7761432,0.2294262,6.3825e-13,4.701485e-16
973,0.0,0.76558614,0.19485164,2.6260917e-14,0.0
974,0.0,0.7636177,0.21975675,7.7236845e-12,9.120311e-16
975,0.0,0.79383004,0.212634,1.03466884e-13,5.0930127e-18
976,0.0,0.7759642,0.19690342,8.1678735e-12,3.6671745e-15
