var_racePctWhite,var_nonViolPerPop,var_PctKids2Par,var_PctFam2Par,var_PctTeen2Par,target
0.22455785,0.0010845416,0.35617638,0.53089786,0.53237,499.72
0.3525577,0.0009012314,0.45209745,0.6273905,0.635852,198.58
0.32353446,0.0004894005,0.56562066,0.77693516,0.77649593,410.47
0.36204606,0.0006434031,0.50347865,0.67535406,0.7438124,1276.17
0.3594414,0.00028107347,0.63610053,0.8479854,0.88464695,58.2
0.36811116,0.00026813688,0.5620575,0.76317745,0.76286983,143.18
0.3176926,0.00043544552,0.56412417,0.7763698,0.75915366,206.47
0.18347885,0.0010372679,0.40734378,0.57631725,0.6248939,1644.35
0.009972081,0.0011523124,0.21329251,0.36326078,0.3107318,1282.68
0.3428833,0.0005199311,0.5924871,0.7860756,0.81365794,194.49
0.36513442,0.00033024166,0.5194417,0.7121042,0.738381,97.97
0.3492833,0.00079854106,0.47753865,0.6704541,0.67434794,541.74
0.32699493,0.0012684666,0.45501924,0.6158,0.56324303,838.59
0.24695784,0.0018888875,0.34028456,0.510167,0.4818677,3364.91
0.32677168,0.00048605513,0.5409634,0.73726386,0.6951206,700.63
0.3372647,0.0006486093,0.5437427,0.7329293,0.7158932,320.3
0.26132062,0.0012357233,0.48794314,0.70899457,0.71703666,880.21
0.30243683,0.0005499183,0.4559457,0.6451059,0.64557123,428.7
0.22902296,0.00090188003,0.47283518,0.6765791,0.70474464,774.19
0.35795304,0.00078683416,0.5049752,0.7011734,0.70388705,581.49
0.30883682,0.0008871379,0.4401964,0.61919236,0.6182238,503.48
0.3578414,0.0005901614,0.6105881,0.81255454,0.8364316,111.56
0.32052052,0.00045116383,0.45387903,0.6203232,0.6874977,459.24
0.36234373,0.00054166606,0.54139096,0.72152734,0.8061303,233.06
0.3356647,0.00040788006,0.5694689,0.77853715,0.77802056,378.11
0.330567,0.0005697384,0.5309152,0.7161561,0.739048,217.44
0.3509577,0.0006040392,0.5478047,0.7387716,0.72132456,238.15
0.27330196,0.0004727181,0.47775242,0.68788683,0.6975028,453.49
0.3658414,0.0001442145,0.64372575,0.8521316,0.8397667,27.66
0.3574321,0.00057893724,0.5075407,0.6795003,0.7312345,377.36
0.2898601,0.00047472585,0.5784481,0.7611986,0.7527694,111.68
0.36647394,0.00079347234,0.4675617,0.6221135,0.63461316,215.44
0.22258577,0.00088110246,0.41468394,0.60543466,0.6126019,1214.45
0.3647251,0.00044719953,0.56505054,0.74404854,0.77621007,174.98
0.3279996,0.00033080936,0.5542184,0.771564,0.8026047,237.24
0.3589577,0.00022244755,0.61557657,0.81491035,0.8531069,78.56
0.35519955,0.00046554458,0.4909362,0.6596175,0.77497137,529.02
0.28450197,0.0009414732,0.39822203,0.6016654,0.544662,1444.58
0.19728348,0.00081992,0.49193388,0.7119158,0.7663955,926.23
0.3609298,0.00015570155,0.60837895,0.8023776,0.82261497,61.66
0.35546002,0.00035456824,0.5930572,0.79097563,0.84052896,155.09
0.33670655,0.0007680024,0.55364835,0.75413126,0.746671,433.21
0.33551586,0.00027637696,0.6117996,0.81585264,0.7774488,88.69
0.3437019,0.00012377943,0.6255535,0.83074117,0.7952675,11.72
0.33942282,0.00050001516,0.563554,0.7614813,0.7920278,285.38
0.26001826,0.0008417183,0.4796765,0.6778041,0.6854966,827.14
0.25410202,0.00071574765,0.42786777,0.5736788,0.6524319,278.92
0.31962752,0.0018906336,0.63325,0.8567489,0.88417053,2008.66
0.3123717,0.00062824844,0.599756,0.80152947,0.7883116,450.45
0.33547866,0.0005896598,0.54131967,0.7358504,0.80555856,236.38
0.3617484,0.00010127862,0.5768091,0.7891852,0.82347256,368.19
0.19706021,0.0009662515,0.35845682,0.53937864,0.5460913,825.36
0.35546002,0.00018098009,0.593271,0.7975718,0.8022235,39.02
0.3681484,0.00036013848,0.5996848,0.8074661,0.85463154,624.31
0.3320926,0.0010233483,0.46984214,0.64962906,0.6997897,461.42
0.3437019,0.00045802182,0.48829943,0.6637637,0.7001709,123.1
0.36479956,0.00033279016,0.57695156,0.7735428,0.7996507,214.31
0.3496926,0.00051847886,0.5901354,0.78569865,0.76906353,225.99
0.36368325,0.0005060358,0.5158785,0.6697002,0.73723763,134.03
0.3187717,0.0005493182,0.5200831,0.73406005,0.74057263,395.44
0.346567,0.00047302956,0.52977496,0.7045657,0.7400962,284.14
0.29291126,0.00034376074,0.42024255,0.59912115,0.69731224,508.57
0.3633484,0.00036211795,0.53041637,0.71681577,0.74933904,118.6
0.36279026,0.00067573786,0.57467115,0.7551678,0.82652175,258.16
0.34552515,0.0006040392,0.5475909,0.74404854,0.79926956,25.51
0.3006508,0.00075689016,0.42451835,0.61014616,0.5845874,478.65
0.28483686,0.00053703156,0.48986724,0.69090223,0.7203717,904.83
0.30292058,0.00064495514,0.44974574,0.62371546,0.6104102,532.85
0.35795304,9.393117e-05,0.624342,0.847797,0.85596555,24.59
0.24193457,0.000964032,0.4401964,0.6175904,0.66510516,589.14
0.21302299,0.00080077804,0.44782162,0.6390751,0.6490016,1280.74
0.34061354,0.0004774914,0.43535045,0.6108058,0.7096996,506.39
0.2826415,0.0006040392,0.4750444,0.66282135,0.66339,853.28
0.3629391,0.00069662323,0.60004103,0.8103872,0.83157194,123.17
0.30522752,0.00022950511,0.36358783,0.51139206,0.53837305,456.87
0.32666007,0.00054589193,0.45273882,0.6293693,0.5666734,397.28
0.28331128,0.0017214603,0.34962013,0.51478434,0.5661017,1964.1
0.3403903,0.0011570506,0.40271163,0.57546914,0.61460286,1587.93
0.36111584,0.00041692785,0.57210565,0.7486658,0.79602987,45.89
0.34139493,0.00057926896,0.5202969,0.72718114,0.75791496,391.64
0.35475302,0.0007706291,0.571108,0.7551678,0.7865964,345.37
0.33514377,0.00090946077,0.5448116,0.72435427,0.75600916,719.23
0.35132977,0.00029119998,0.6002549,0.81387377,0.79583925,312.39
0.35866,0.0006161559,0.46549502,0.650854,0.70617396,389.09
0.22935785,0.00051365024,0.5135268,0.7220927,0.75248355,377.37
0.35866,0.00020732789,0.55279315,0.7464986,0.6138406,257.86
0.21082765,0.0014481226,0.34249374,0.51553816,0.5512368,962.82
0.34139493,0.00024755753,0.58493316,0.7889968,0.7869775,124.69
0.21733926,0.00068149687,0.47162372,0.6684753,0.6997897,455.92
0.3675158,0.0006040392,0.53925306,0.7287831,0.7381905,93.44
0.18470675,0.0012132103,0.3305927,0.5262805,0.571533,3834.1
0.36599025,0.0004877946,0.47689724,0.6847772,0.8029858,36.91
0.30042753,0.00074638345,0.52257735,0.7074869,0.7561998,872.98
0.29294848,0.00081760343,0.49464196,0.6827983,0.7085561,401.73
0.355274,0.0006491419,0.52984625,0.7166273,0.7678248,1331.08
0.36636233,0.00013385202,0.6498545,0.8687163,0.8997977,31.51
0.25681826,0.00095039426,0.43969756,0.6206058,0.6639617,1153.03
0.3674042,0.00060895673,0.58393544,0.77269477,0.80403394,127.57
0.26344153,0.0010212502,0.46079165,0.64095974,0.6466194,869.6
0.36684602,0.00036881815,0.5218647,0.70569646,0.7197047,173.57
0.35750654,0.0005180663,0.5289198,0.7281235,0.7330449,203.33
0.25008342,0.0016353269,0.3807624,0.5626537,0.596403,1391.58
0.34266,0.00034280476,0.608664,0.8221661,0.92752624,384.21
0.35404608,0.0002476182,0.6463625,0.85825664,0.8599676,27.49
0.2809299,0.0011113465,0.41005182,0.5940327,0.64557123,956.68
0.1319068,0.003642143,0.18606974,0.303801,0.29196018,3583.48
0.27252057,0.0007229077,0.5081108,0.69043106,0.68425786,345.39
0.27237174,0.0007205952,0.5137406,0.7070157,0.6992179,711.12
0.34753445,0.00024705322,0.57809186,0.76675826,0.841863,231.16
0.35873446,0.00057785586,0.60403186,0.79992753,0.8068926,147.49
0.33942282,0.00058194826,0.47041225,0.6383213,0.7649662,506.21
0.3685577,0.00026903357,0.6227742,0.8428027,0.8216621,535.75
0.36011118,0.0007815633,0.5818688,0.79549867,0.77182686,211.4
0.2950694,0.0009067855,0.4950695,0.6996657,0.6766349,521.09
0.15214865,0.0010108311,0.41290236,0.594975,0.60659873,1469.9
0.36007395,0.00023363122,0.5853607,0.7905987,0.86377907,68.39
0.36349723,0.00051170314,0.6090916,0.8156641,0.83300126,188.13
0.33261353,0.00063248776,0.5448829,0.74225813,0.74467003,314.07
0.3675158,0.0006421531,0.497635,0.6857195,0.7270419,235.07
0.36803678,0.00027172363,0.57474244,0.7957814,0.79803085,96.73
0.3381577,0.0010974741,0.41660807,0.5851749,0.6270855,920.55
0.30626938,0.0008732898,0.47076854,0.6597118,0.6554811,791.96
0.3645391,0.00040127692,0.5206532,0.70041955,0.7278041,1064.63
0.35754374,0.0003649415,0.52970374,0.70296377,0.735713,278.64
0.3514414,0.0005700917,0.59362733,0.82131803,0.81375325,67.2
0.30824146,0.00038116955,0.52941865,0.7396197,0.7785922,824.95
0.3419903,0.0006040392,0.50084186,0.69514257,0.7464804,155.37
0.32308796,0.0003659326,0.56077474,0.770339,0.7319968,166.15
0.35348794,0.0006861057,0.6238432,0.84252006,0.820614,125.54
0.2536555,0.000796099,0.5147383,0.70673305,0.7339025,951.34
0.20137648,0.0016846339,0.3127055,0.5125228,0.52408,1334.6
0.36933908,0.0003357135,0.58707106,0.80727756,0.7253267,48.01
0.36130187,0.000312227,0.60317665,0.8008699,0.77992624,98.95
0.24692063,0.0006818151,0.421454,0.60863847,0.5613373,441.08
0.33834377,0.0004304483,0.5670459,0.76082164,0.7571526,204.68
0.34552515,0.00068579556,0.6369557,0.85175467,0.8413866,56.51
0.30258566,0.00043343502,0.4391987,0.6420905,0.67377627,474.31
0.22020438,0.0012749092,0.43378264,0.5992154,0.6314687,1418.55
0.31542286,0.0012105621,0.44575498,0.65980595,0.6966452,953.67
0.3120368,0.00073115586,0.5044051,0.7011734,0.75200707,1215.48
0.2777671,0.0008360226,0.5093223,0.7194542,0.74190664,530.44
0.35873446,0.0009774702,0.45402157,0.6240924,0.66053134,537.26
0.35635304,0.00044537784,0.6025353,0.8180199,0.8813119,84.35
0.32063216,0.00087296753,0.43641943,0.61721355,0.6548141,681.43
0.36799955,0.00037001958,0.55592877,0.75969094,0.71427333,96.47
0.3381577,0.00027104808,0.6333925,0.8786105,0.8645414,85.9
0.31698567,0.0009983664,0.4311459,0.61391544,0.73066276,628.09
0.3570228,0.00035428235,0.4756145,0.6489694,0.74467003,84.57
0.17871605,0.00030944386,0.6135099,0.8497758,0.8861716,495.28
0.060688294,0.0010820552,0.25483927,0.4072667,0.47777036,2154.96
0.3156833,0.00097551226,0.45744225,0.64171356,0.7102713,1395.22
0.36286464,0.0006622767,0.4816719,0.6404886,0.6594832,292.52
0.3663251,0.0003028704,0.58842504,0.77146983,0.66662973,106.96
0.35147864,0.0006979002,0.5093223,0.676956,0.72056234,266.29
0.19973929,0.0015461002,0.26168063,0.4342168,0.39305997,2581.96
0.36197165,0.0006040392,0.53212667,0.71050227,0.77840173,1088.12
0.36011118,0.0005409824,0.5627701,0.76543903,0.797745,155.42
0.33823213,0.00030321695,0.5825102,0.7931429,0.79231364,149.6
0.30887404,0.00078878395,0.45380777,0.6664964,0.7056975,695.28
0.35039955,0.000489619,0.42765397,0.59035766,0.68425786,297.37
0.24621364,0.0009857386,0.5001292,0.7041888,0.74333596,306.54
0.24859503,0.0007660445,0.47846505,0.686756,0.738381,832.32
0.36353442,0.00040795558,0.4483917,0.5939384,0.6817804,212.73
0.3679251,0.0003666553,0.5783769,0.7958756,0.81384856,78.94
0.3348833,0.00039807448,0.4881569,0.6747887,0.68635416,346.99
0.3646507,0.00032061676,0.6050295,0.7937083,0.8568231,84.02
0.35832515,0.0008188453,0.56077474,0.75441396,0.738381,171.06
0.36684602,0.00061830523,0.51324177,0.68411756,0.73104393,108.07
0.32316238,0.0010409706,0.5138832,0.69372916,0.7333308,556.4
0.23531134,0.0018895764,0.3677924,0.54917866,0.55056983,1240.39
0.3023252,0.0004974411,0.3980795,0.57396144,0.53170294,212.83
0.3590321,0.00029412602,0.5499426,0.74508506,0.7532459,130.01
0.29849264,0.0011426941,0.45701462,0.64039433,0.68320966,447.45
0.3621949,0.00024171354,0.5904917,0.79172945,0.8420536,54.99
0.3268461,0.0005731,0.49998674,0.70164454,0.7071268,487.73
0.35746932,0.00014972543,0.6264799,0.8350758,0.8499624,76.92
0.27348804,0.000985005,0.38753247,0.5634076,0.501878,1227.61
0.3064182,0.001318696,0.46927202,0.6469906,0.567531,771.88
0.3605577,0.00015087023,0.5836504,0.8253699,0.82718873,43.71
0.3601856,0.0006040392,0.58450556,0.77561593,0.7587725,454.84
0.3489484,0.0007598203,0.49948785,0.65123093,0.7347601,74.09
0.36602747,0.0003207071,0.5609885,0.76402557,0.7952675,163.75
0.3014322,0.0012358838,0.4666353,0.653681,0.7776394,906.29
0.355274,0.0009716356,0.37712795,0.54974407,0.5783937,1093.88
0.3035159,0.0009210867,0.41831842,0.62286735,0.57658327,832.58
0.3508833,0.00063963165,0.5141682,0.69872344,0.6434749,112.94
0.35590655,0.0010017469,0.44867676,0.6188154,0.65052617,657.11
0.35315305,0.0005462034,0.57018155,0.7724121,0.7622981,236.22
0.34842747,0.00056381495,0.5765953,0.77872556,0.81908935,270.39
0.25752527,0.0007350393,0.34056962,0.50781125,0.5441856,999.13
0.36085537,0.00022231136,0.61792827,0.8221661,0.79193246,144.44
0.24818572,0.0006211073,0.42238045,0.60317314,0.62679964,594.35
0.2773206,0.0010446814,0.39444503,0.564821,0.5838251,2344.68
0.21294858,0.0009930618,0.36950272,0.5588845,0.58430153,1283.7
0.36081815,0.0004429561,0.60381806,0.81057566,0.7663955,121.07
0.35940418,0.0009828908,0.4429044,0.6028904,0.6209871,673.11
0.36729255,0.0006591471,0.50319356,0.6735637,0.7565809,165.96
0.3460461,0.00070576405,0.47233635,0.64934635,0.70665044,275.38
0.35092047,0.00047537172,0.5852182,0.78268325,0.7707787,259.69
0.2890787,0.0005357344,0.47333404,0.6844945,0.70922315,253.89
0.36148793,0.00030586254,0.51502335,0.7045657,0.75467515,33.01
0.3361484,0.00054632744,0.5140256,0.7190773,0.74486053,126.61
0.19240905,0.0012343707,0.39537147,0.55897874,0.5557153,1169.38
0.36197165,0.00018027486,0.654059,0.8706951,0.8638744,43.13
0.36390653,0.000540025,0.5856458,0.81359106,0.81299096,170.42
0.24133924,0.000729256,0.45288134,0.6615021,0.63690007,358.01
0.30894846,0.00051275623,0.54331505,0.762989,0.7819273,479.52
0.32282752,0.0006884587,0.5228624,0.7297254,0.7467663,673.62
0.28319964,0.0018520707,0.4464676,0.6538694,0.75477046,1392.77
0.35713446,0.00045285202,0.54338634,0.71653306,0.7300911,204.97
0.35802746,0.00054898247,0.6183558,0.81255454,0.84834254,67.86
0.3480926,0.000313001,0.6108019,0.8124603,0.8122286,182.6
0.3647251,0.0006590999,0.5818688,0.7744852,0.80546325,155.08
0.34746003,0.00023950083,0.5619149,0.76195246,0.65624344,93.7
0.2838322,0.00067496253,0.4840236,0.6823272,0.71617913,500.94
0.3669949,0.0003082465,0.5956227,0.80209494,0.8096559,134.91
0.334474,0.0007669789,0.50255215,0.6686637,0.74467003,380.43
0.36275303,0.0004539847,0.60317665,0.80708915,0.792123,68.71
0.35791585,0.0006769595,0.5551449,0.7249196,0.71579796,366.66
0.2950322,0.00067171827,0.4937155,0.700608,0.71122414,412.91
0.22515321,0.0009701417,0.324464,0.47172076,0.5186486,1562.48
0.34545073,0.00014918607,0.58471936,0.78268325,0.8526305,159.32
0.34712514,0.0006001315,0.49734995,0.6570733,0.734379,911.96
0.29172057,0.0010358184,0.39209333,0.5485191,0.5893517,1660.33
0.3578042,0.00029865262,0.5614161,0.7623294,0.81289566,137.42
0.291795,0.0007807852,0.4531664,0.6381328,0.6563387,1014.86
0.36506,0.00023222752,0.56897,0.7609159,0.8075596,375.6
0.13469751,0.00032294815,0.45252502,0.6524559,0.70827025,764.68
0.34280887,0.0003357243,0.5733884,0.7759929,0.7803074,146.46
0.3484647,0.00014012479,0.611372,0.8085026,0.7763054,141.03
0.17544165,0.0012373372,0.315271,0.4806727,0.49492204,820.1
0.36658558,0.0002032773,0.5901354,0.8030372,0.83176255,55.83
0.2234788,0.0017936213,0.42872292,0.62597704,0.6529083,2193.23
0.21458577,0.00032129095,0.4796765,0.7031523,0.7317109,339.49
0.27642757,0.00073430577,0.48359603,0.6985349,0.68987983,1231.81
0.36412978,0.00027119234,0.63446146,0.8373373,0.8639696,44.86
0.28379497,0.0013518195,0.434424,0.6114654,0.5600985,845.51
0.36431584,0.00045488813,0.52706695,0.7186062,0.70312476,243.98
0.2631811,0.00075715315,0.41824713,0.60185385,0.66510516,794.37
0.33953446,0.0009645646,0.46485367,0.6285212,0.7076033,415.27
0.35914373,0.00091248925,0.4892259,0.661031,0.6285148,140.25
0.317581,0.0007809821,0.43143097,0.6184385,0.70931846,541.85
0.34961817,0.00038444748,0.60103875,0.82112956,0.85415506,131.59
0.35765538,0.00036266405,0.5948388,0.7996449,0.8035575,369.33
0.24163692,0.001292402,0.3441328,0.49631503,0.5438044,1202.99
0.28885543,0.00076264923,0.4917201,0.70673305,0.73685646,643.52
0.2716648,0.0009811972,0.4333551,0.6334213,0.6569104,902.54
0.29856706,0.0006040392,0.4352792,0.61438656,0.6491921,1315.31
0.36130187,0.0005047103,0.5779493,0.7831544,0.80365276,205.97
0.36509722,0.000538086,0.5137406,0.6914676,0.66234183,513.6
0.3332833,0.0004819951,0.560846,0.7444255,0.7758289,383.35
0.36643675,0.0003275462,0.61301106,0.81302565,0.841863,74.0
0.25585085,0.0013424818,0.35617638,0.54145175,0.5590504,2304.49
0.1575812,0.0008654515,0.57745045,0.81491035,0.8403384,908.08
0.34005538,0.00019461919,0.630542,0.8380912,0.8031764,32.29
0.30262288,0.000749989,0.44817793,0.64199626,0.60821867,716.27
0.3279996,0.00022597903,0.5522943,0.74932545,0.7512448,124.14
0.30161822,0.00075689016,0.48202822,0.65886366,0.7364753,400.42
0.35951585,0.0001730353,0.49685112,0.67789835,0.7425737,18.87
0.36323676,0.0005563852,0.479534,0.6551886,0.6933102,622.5
0.329674,0.0006040392,0.41297364,0.5716999,0.59011406,1033.4
0.3176554,0.00052712753,0.6187122,0.8157584,0.79040784,137.47
0.21663229,0.0008894787,0.3187629,0.4846304,0.52827257,734.56
0.35906932,0.00026737232,0.63937867,0.8509066,0.82976156,44.06
0.12081846,0.0012702721,0.34505922,0.49122658,0.54008824,2601.6
0.35706002,0.00025423753,0.62035125,0.82687765,0.8292851,79.76
0.3446693,0.000478647,0.5646942,0.76016206,0.8151826,401.67
0.3613391,0.0006529633,0.46271574,0.6264482,0.71999055,224.8
0.31590658,0.00086056895,0.5275658,0.74188125,0.7664908,386.92
0.33644608,0.0002770404,0.63446146,0.858822,0.86844814,37.13
0.34738562,0.0002901199,0.61115825,0.81076413,0.7946005,69.41
0.25067878,0.0012709274,0.2928229,0.46286303,0.39582333,2082.86
0.35709724,0.00019814527,0.55835176,0.75959665,0.77125514,203.29
0.36156234,0.00051074306,0.54245996,0.7505505,0.7847859,178.31
0.29923683,0.00035158958,0.4472515,0.64548284,0.67882645,1266.08
0.32245544,0.00075620925,0.40705872,0.5661403,0.6203201,426.71
0.2994601,0.00042091106,0.5830803,0.78927946,0.793076,106.42
0.2496741,0.0011626909,0.44283316,0.6366251,0.70074254,690.29
0.22243692,0.00073877303,0.49642354,0.7084292,0.7352366,639.59
0.33737633,0.0004730997,0.5904204,0.7870179,0.7770677,144.9
0.35940418,0.00031875732,0.50832456,0.6925984,0.61498404,13.1
0.34206468,0.0009281941,0.45544684,0.63700205,0.67148936,1432.56
0.35806468,0.0003663735,0.5429588,0.72652155,0.760583,358.0
0.3437391,0.00032036594,0.5702528,0.75921977,0.8269982,395.27
0.19493929,0.0010492686,0.34313512,0.5122401,0.5272245,985.78
0.29428798,0.00057579414,0.48958218,0.685531,0.7162744,598.56
0.2963345,0.0010974876,0.49136376,0.6827041,0.690261,493.46
0.31460428,0.0014644408,0.4850213,0.69702727,0.77030224,1045.45
0.29291126,0.0006921816,0.45437786,0.65123093,0.6262279,412.04
0.29157174,0.0006713204,0.48259836,0.70249265,0.6932149,307.42
0.36688325,0.0004244371,0.6046732,0.7940852,0.8427206,96.85
0.34511584,0.00044434227,0.5463082,0.73161006,0.75391287,268.94
0.34578562,0.00040864057,0.6219903,0.83743155,0.8788345,147.83
0.32502285,0.0009585723,0.47119614,0.66555405,0.74609935,803.58
0.27036247,0.0009729921,0.46349967,0.6485925,0.6920714,974.37
0.31869727,0.00104122,0.5147383,0.69372916,0.64480895,603.84
0.2809671,0.0008516682,0.3533971,0.50083816,0.5215072,1183.14
0.10649289,0.0014754965,0.24650143,0.40707824,0.42602935,3928.03
0.026827874,0.00096639444,0.24315202,0.38823202,0.43813086,2941.62
0.32535774,0.0010395696,0.48202822,0.6489694,0.7237068,577.28
0.09882778,0.00090108847,0.26552886,0.4321437,0.5482829,1332.66
0.27151594,0.000820729,0.49036607,0.6935407,0.71360636,566.03
0.3476461,0.00092909887,0.4927891,0.6635752,0.67844534,390.93
0.26020432,0.0012757209,0.35660398,0.5118632,0.5315124,916.52
0.28026012,0.0015170422,0.41133457,0.59789616,0.61812854,1020.91
0.32904145,0.00036404346,0.57980216,0.78777176,0.83185786,183.56
0.3685577,0.00042710156,0.55165297,0.7416928,0.7845953,8.82
0.33454844,0.0004742499,0.46207434,0.6064712,0.60278726,395.81
0.29458568,0.00059223117,0.5226486,0.7366043,0.7309486,319.39
0.3489856,0.0005375817,0.57737917,0.773166,0.78735864,132.89
0.3063066,0.00068048417,0.51024866,0.6823272,0.6654862,672.46
0.36799955,0.0006303681,0.50077057,0.6955195,0.78173673,538.88
0.31382284,0.0002930648,0.5748137,0.7783486,0.81956583,212.78
0.33190656,0.001261076,0.46171805,0.6216424,0.6760631,536.69
0.33462283,0.00056607754,0.45829737,0.6642348,0.6983604,337.96
0.35918093,0.00038807743,0.5285635,0.7119158,0.741335,885.56
0.36554372,0.00035603123,0.61757195,0.80774873,0.8464368,137.16
0.3541949,0.00018154777,0.5708942,0.7643082,0.75867724,188.02
0.31590658,0.00077447604,0.54887366,0.7384889,0.7224681,241.21
0.36528325,0.00018426076,0.6338201,0.8448758,0.8674953,51.57
0.33514377,0.0005897946,0.5375427,0.7385831,0.7837378,199.45
0.34303215,0.00028774535,0.57210565,0.7886199,0.8187082,207.47
0.32677168,0.00061541155,0.51331306,0.6963676,0.70179075,420.62
0.36766464,0.0003170462,0.57445735,0.77900827,0.8507247,55.23
0.24498573,0.00055383943,0.43791595,0.67818105,0.7019813,1531.26
0.34641817,0.00064174185,0.5195843,0.7298196,0.7414302,62.17
0.113041714,0.00036744008,0.422523,0.62767315,0.67749244,1593.54
0.26306942,0.0005421919,0.49685112,0.66414064,0.5893517,601.38
0.29287404,0.00068274146,0.53376573,0.75790054,0.6677732,216.31
0.36919025,0.000119777374,0.6020365,0.7993622,0.8448169,61.69
0.3022508,0.00042326673,0.5354761,0.7840025,0.79174185,650.56
0.32900423,0.00090424105,0.5450967,0.7382062,0.7806886,525.08
0.36029723,0.00066185737,0.56797236,0.8088795,0.8393855,182.15
0.35609257,0.0003335048,0.64393955,0.86749125,0.85082,84.96
0.36837164,0.0003208325,0.57759297,0.7898448,0.8202328,125.06
0.34079957,0.00023811331,0.6188547,0.81990457,0.7975544,25.7
0.1881672,0.0012295139,0.32767087,0.4982939,0.578489,730.58
0.35832515,0.00043164298,0.59719056,0.7838141,0.8162308,114.49
0.36204606,0.00046545555,0.55528736,0.7660044,0.871402,61.33
0.33611122,0.00026464046,0.63460404,0.83366233,0.8644461,33.38
0.35750654,0.00047172164,0.55877936,0.76402557,0.7633463,178.33
0.33015773,0.00045150364,0.47283518,0.64868665,0.68016046,249.58
0.3613391,0.00020424275,0.5984733,0.8146276,0.85110587,43.35
0.3131903,0.0005566401,0.5043338,0.69646186,0.71360636,294.3
0.21949741,0.0007898654,0.41218972,0.6022308,0.6074563,611.05
0.3525949,0.0008301907,0.528706,0.70880616,0.6854013,438.23
0.34273446,0.0003963256,0.5310577,0.7269927,0.75810546,150.88
0.36732978,0.0006040392,0.43784466,0.5934673,0.6202248,669.02
0.36528325,0.0006040392,0.47639838,0.6420905,0.72751826,1987.15
0.29812056,0.0008771139,0.41290236,0.5977077,0.5732482,966.56
0.35639024,0.0004408782,0.5731033,0.79248327,0.83395416,134.26
0.3537856,0.00046029792,0.5406783,0.73707545,0.74295485,166.71
0.20751601,0.0009788307,0.40520588,0.5962942,0.66358054,938.43
0.34623215,0.0018406267,0.5473771,0.7510216,0.75820076,974.36
0.34437168,0.00060317613,0.4059185,0.57725954,0.6554811,618.78
0.35285538,0.00030521394,0.5220785,0.70673305,0.72751826,204.28
0.21614857,0.0006965963,0.50967854,0.7197369,0.7345695,643.24
0.3421391,0.00064521,0.55186677,0.7397139,0.7013143,360.85
0.33413914,0.0006246616,0.4513848,0.63370395,0.68816465,669.95
0.3308647,0.00053769496,0.5728183,0.77693516,0.80555856,177.06
0.34909725,0.00026040108,0.59548014,0.7978545,0.8386233,190.01
0.17845559,0.00047086267,0.4917914,0.688358,0.76448977,822.57
0.32997167,0.00065073575,0.4997729,0.6667791,0.67634904,589.98
0.34541354,0.0004589118,0.58236766,0.7735428,0.78611994,188.22
0.36669722,0.0005273433,0.57951707,0.74517936,0.7631557,151.58
0.35028794,0.0006815912,0.554361,0.756487,0.81299096,145.76
0.28517175,0.0010020355,0.48188573,0.6716791,0.690261,833.29
0.21112533,0.0010823976,0.39572778,0.5913942,0.55552477,1135.5
0.13380449,0.0012607536,0.31698132,0.49084964,0.5188392,2466.68
0.19892068,0.0010945197,0.321756,0.47492462,0.44947,750.53
0.31497636,0.0004289718,0.54445535,0.74122167,0.75162596,184.77
0.21782298,0.0011401793,0.33486852,0.5049843,0.53084534,1908.96
0.36852047,0.00074876205,0.5793746,0.7594082,0.75391287,54.75
0.34072515,0.00071426714,0.5250003,0.7209619,0.73885745,364.21
0.3610414,0.0006040392,0.554646,0.72322345,0.6932149,122.28
0.36837164,0.0006040392,0.55322075,0.7323639,0.72608894,15.86
0.33462283,0.00055680453,0.5620575,0.75366014,0.74905324,147.79
0.29957172,0.0016790825,0.41176215,0.5907346,0.6159369,1680.3
0.3597391,0.0003608127,0.6235581,0.83846813,0.85453624,83.81
0.28193453,0.0009746641,0.41076446,0.5849865,0.593735,663.76
0.3340647,0.00068278186,0.46727663,0.6439751,0.71227235,536.08
0.3047438,0.00035622274,0.6597601,0.8815317,0.88969725,103.24
0.28930196,0.0007049443,0.45523307,0.6529271,0.67768306,779.72
0.2331532,0.0005191949,0.38475317,0.5683076,0.5662922,385.23
0.36479956,0.0006948407,0.46057782,0.6295578,0.5824911,82.26
0.2935066,0.00020806548,0.5992571,0.8320604,0.8673047,236.6
0.34619492,0.0007056063,0.4736191,0.653681,0.67063177,716.61
0.16014864,0.0012530138,0.22861423,0.36684155,0.38800976,845.39
0.35877165,0.0006040392,0.61065936,0.8340392,0.8353835,204.32
0.3361484,0.0006040392,0.56989646,0.7928602,0.8144203,17.24
0.32610193,0.0005255944,0.5877124,0.7971006,0.7806886,297.32
0.33886468,0.00055250723,0.56604826,0.7434832,0.76877767,143.51
0.34184143,0.00021701753,0.5802297,0.78569865,0.7710645,50.49
0.3253205,0.0005040334,0.54787594,0.7261446,0.6696789,475.46
0.36230654,0.00016769157,0.59982723,0.7986083,0.8599676,39.21
0.21101369,0.0013273406,0.3510454,0.5315575,0.5535237,1138.05
0.14206494,0.00051665853,0.44147915,0.64821553,0.70312476,1313.17
0.24267878,0.0008506946,0.45901006,0.6632925,0.6555764,796.75
0.32137635,0.0002582477,0.5876412,0.78767747,0.8112758,95.76
